"Timestamp","BTOffset","Init_Angles","GraspSteps","CumulativeReward","checkpointVisitedTimes","Vaild_CP","First_CP_Step"
"2024-10-05 07:41:46","0.01139885,-0.04016235,0.1183489","8.471393,48.2837,-10.36677,45.54742,36.32177,-49.2178","6","0.02860001","20,19,19,16,14,9,4,0,0,0,0,0,0","5","10"
"2024-10-05 07:41:58","-0.002805715,0.03240449,0.1353226","13.31883,13.36736,38.76897,27.69204,44.5811,23.9508","8","0.3166499","43,42,42,42,41,41,41,40,26,10,1,0,0","9","3"
"2024-10-05 07:42:13","0.007977895,0.02677915,0.1383807","11.90461,28.10452,18.82866,26.63226,41.62146,-1.806154","19","0.2499","42,42,42,42,42,42,42,28,13,5,2,1,0","8","4"
"2024-10-05 07:42:26","-0.0006340975,-0.0412462,0.1376532","8.320511,26.9333,20.6123,31.42479,47.17136,-13.15155","14","0.0545","47,47,47,47,34,17,13,3,0,0,0,0,0","5","4"
"2024-10-05 07:42:42","0.0149481,-0.05293725,0.1081221","-1.933938,46.26375,-8.288769,49.35638,48.60791,-60.32238","22","0","1,0,0,0,0,0,0,0,0,0,0,0,0","1","14"
"2024-10-05 07:42:56","-0.01219507,0.04963908,0.1362699","15.58539,18.54043,31.99442,32.1591,47.9887,12.98363","16","0.15055","13,13,13,13,12,12,12,12,11,10,8,2,0","11","3"
"2024-10-05 07:43:12","-0.01306505,0.03138377,0.1431251","7.550545,18.44807,31.1093,35.4686,51.75254,11.167","27","0.3122","48,47,47,47,47,47,47,43,10,0,0,0,0","8","3"
"2024-10-05 07:43:25","-0.01260713,0.01328626,0.1425288","11.36507,33.5522,7.721448,7.240381,62.31205,-75.22789","13","0.18095","47,47,47,47,46,46,37,14,2,0,0,0,0","7","4"
"2024-10-05 07:43:38","-0.01025044,0.05106519,0.1180933","11.85799,15.00026,36.9576,35.31198,53.68423,15.88519","12","0.4307998","48,47,47,47,47,47,47,47,41,16,3,0,0","9","3"
"2024-10-05 07:43:54","0.007393767,-0.05312978,0.1397866","-11.07872,27.61093,18.95163,24.55943,45.47517,-11.04215","25","0.02945001","43,43,43,38,17,4,1,0,0,0,0,0,0","4","4"
"2024-10-05 07:44:08","0.01477042,0.02991681,0.1345659","0.7752956,20.85108,27.38895,27.36591,57.67776,4.435864","16","0.27655","44,44,43,43,42,42,41,36,15,7,3,0,0","8","4"
"2024-10-05 07:44:23","-0.01348213,0.04210838,0.1377625","6.43122,23.05703,24.84715,25.44737,50.95094,5.105955","18","0.4522998","48,48,48,48,48,48,47,47,41,2,0,0,0","9","3"
"2024-10-05 07:44:37","-0.0009609554,0.02848392,0.1305073","-4.796389,15.92429,34.94789,29.50188,58.72164,14.58257","17","0.2518999","47,47,47,47,47,47,45,19,1,0,0,0,0","7","4"
"2024-10-05 07:44:51","0.01564745,0.04662854,0.1279482","13.04163,21.97365,26.48666,32.02524,48.65978,10.37895","17","0.5378997","48,48,48,47,47,47,47,47,45,30,4,0,0","10","3"
"2024-10-05 07:45:07","0.008283239,0.04079979,0.137854","13.61694,21.24977,27.56572,30.68136,45.54512,14.5789","28","0.3579499","48,47,47,47,47,47,47,46,29,11,2,0,0","9","3"
"2024-10-05 07:45:21","-0.01695507,0.04119137,0.1382589","17.00626,13.28619,38.58585,26.56284,42.49517,26.83818","15","0.3122","48,47,47,47,47,47,47,44,19,0,0,0,0","8","3"
"2024-10-05 07:45:34","0.009060469,-0.02971809,0.1262598","19.01422,42.73868,4.369044,26.62865,7.190676,-11.60042","8","0.1101","47,47,46,45,45,40,15,2,0,0,0,0,0","6","4"
"2024-10-05 07:45:46","0.002779981,0.05372431,0.1208611","12.49995,18.06046,31.97868,32.03128,52.60116,14.45556","10","0.3693998","27,27,27,27,27,27,27,27,26,24,5,1,0","10","4"
"2024-10-05 07:46:01","-0.01846505,-0.02457976,0.1448658","7.911354,40.29517,-3.457593,7.154071,61.09584,-77.87378","20","0.09710005","42,42,42,40,38,26,10,4,2,0,0,0,0","6","4"
"2024-10-05 07:46:14","-0.002119245,0.02141664,0.1430632","14.43362,10.64875,40.75751,21.2034,46.31928,24.05645","11","0.2826","47,47,47,47,47,47,45,33,9,0,0,0,0","8","4"
"2024-10-05 07:46:28","-0.01844804,-0.01284294,0.14297","-4.961889,44.66199,-10.12656,18.85622,69.2609,-81.32424","15","0.12825","47,47,47,47,47,43,22,2,0,0,0,0,0","6","4"
"2024-10-05 07:46:40","-0.006580793,0.04006555,0.1334973","18.11328,13.79702,38.15443,39.25207,51.00607,13.54527","8","0.30205","47,47,47,47,47,47,47,41,18,3,0,0,0","8","4"
"2024-10-05 07:46:53","-0.003192138,-0.0003126346,0.1431373","11.99247,26.4547,21.70848,33.07071,38.32043,-18.34463","7","0.18865","47,47,47,47,47,47,34,6,1,0,0,0,0","7","4"
"2024-10-05 07:47:07","-0.003170625,0.002961765,0.1445456","18.45622,31.13931,16.27924,29.29122,29.69342,-17.65253","20","0.10765","47,47,47,47,46,33,5,0,0,0,0,0,0","6","4"
"2024-10-05 07:47:21","-0.0001064823,0.03779123,0.1314271","12.05073,24.60969,21.95471,26.22938,55.2202,7.091434","12","0.5776499","47,47,47,47,47,47,46,44,42,28,12,1,0","10","4"
"2024-10-05 07:47:33","0.01022742,0.01725211,0.141652","12.57993,21.82228,26.11488,25.50569,47.76209,14.96706","9","0.191","47,47,47,47,47,46,38,17,0,0,0,0,0","7","4"
"2024-10-05 07:47:52","0.007954313,0.03365025,0.1364545","11.13733,13.04095,38.26378,25.99491,45.7571,22.86077","42","0.3049499","48,48,47,47,47,47,47,41,20,4,0,0,0","8","3"
"2024-10-05 07:48:06","-0.01371012,0.03254772,0.13733","-5.103595,20.72022,27.52937,26.60777,58.93569,10.30975","15","0.3200999","48,48,48,48,48,47,47,45,11,0,0,0,0","8","3"
"2024-10-05 07:48:20","-0.001168442,0.003460278,0.1428952","-1.072512,29.39356,14.2792,-3.847404,53.14013,-105.7168","13","0.163","47,47,47,47,47,39,27,3,0,0,0,0,0","7","4"
"2024-10-05 07:48:33","-0.01341238,-0.01525228,0.1410898","-6.503101,11.73062,39.49263,-11.95744,47.17104,-96.00818","12","0.1796499","47,47,47,47,47,47,33,0,0,0,0,0,0","7","4"
"2024-10-05 07:48:45","-0.007408691,0.03176527,0.1430371","-9.701388,18.80112,28.99251,23.76373,60.03768,8.235427","7","0.2796499","40,40,40,39,39,37,37,33,23,8,3,1,1","9","4"
"2024-10-05 07:48:59","0.01572783,0.006965733,0.13725","11.27283,14.46326,36.42615,28.00149,58.98183,14.64306","16","0.10785","45,45,45,45,42,36,25,5,0,0,0,0,0","7","6"
"2024-10-05 07:49:12","-0.01443341,-0.04716299,0.1197163","7.411976,47.95011,-11.9994,43.19226,48.70924,-56.90882","10","0.03415","9,9,9,9,7,7,3,2,1,0,0,0,0","6","9"
"2024-10-05 07:49:28","-0.004591818,0.03733115,0.1310963","16.50806,8.112126,44.29523,30.4064,48.59516,24.78069","28","0.3501","45,45,45,45,45,45,45,42,19,1,0,0,0","8","6"
"2024-10-05 07:49:42","-0.001103994,0.03869267,0.1374649","20.09628,12.16368,40.16104,28.47319,37.85487,32.51875","14","0.4802498","47,47,47,47,47,47,47,46,46,24,2,0,0","10","4"
"2024-10-05 07:49:58","0.0170766,0.03966381,0.1328418","10.69761,24.16026,22.51832,29.00632,52.00321,8.772777","26","0.4578498","42,42,42,41,41,41,40,39,37,19,6,1,0","9","3"
"2024-10-05 07:50:12","0.001125934,0.02070688,0.1391051","1.993593,12.40238,38.97376,35.12341,53.20738,16.36769","15","0.2826","45,45,45,45,45,44,43,39,20,0,0,0,0","8","6"
"2024-10-05 07:50:27","-0.0006641019,-0.02756544,0.126387","21.85697,46.56314,2.152288,32.61944,-8.536523,-22.97384","22","0.15395","45,45,44,44,43,41,32,4,0,0,0,0,0","7","5"
"2024-10-05 07:50:39","-0.001344146,-0.0005358605,0.1410232","-9.839559,25.69098,22.978,41.13995,41.04736,-46.00618","5","0.3359","47,47,47,47,47,46,45,41,10,4,0,0,0","8","4"
"2024-10-05 07:50:52","0.001499406,0.0254399,0.1347859","23.07199,17.25102,32.94936,31.5753,47.86505,19.08647","11","0.4115998","47,47,47,47,47,47,46,45,34,10,1,0,0","9","4"
"2024-10-05 07:51:06","-0.001215957,0.01400764,0.1410312","10.12259,21.72705,26.54061,22.71204,47.67821,-2.398526","20","0.2770499","47,47,47,47,47,47,44,30,2,0,0,0,0","8","4"
"2024-10-05 07:21:21","-0.001992656,0.03296379,0.1389703","12.07921,16.3982,37.10542,19.0595,37.93361,27.5077","13","0.2437","37,37,37,37,37,36,36,32,11,3,1,0,0","8","4"
"2024-10-05 07:21:34","0.003708434,-0.04993628,0.1345634","2.215317,27.59963,21.59369,29.21239,44.90662,-17.08753","12","0.05990001","44,44,44,42,29,12,3,0,0,0,0,0,0","5","4"
"2024-10-05 07:21:48","0.01350844,-0.05041818,0.111524","15.80992,38.8662,13.87176,20.65973,2.531087,-1.637567","16","0.0016","6,4,3,3,3,2,2,1,0,0,0,0,0","2","5"
"2024-10-05 07:22:01","-0.01287902,0.04329785,0.1349484","1.671616,17.68752,34.57752,25.67743,46.81279,19.50377","8","0.3877999","43,43,43,43,43,41,41,41,37,18,7,2,0","9","2"
"2024-10-05 07:22:21","-0.01899514,0.04752663,0.1389919","12.60575,21.1603,29.84075,28.24586,47.1473,10.55685","47","0.4487997","48,48,48,48,47,47,47,47,36,30,20,0,0","10","3"
"2024-10-05 07:22:33","-0.005436723,0.02869404,0.1370972","12.79058,24.4337,25.09113,22.10384,47.39458,5.083575","8","0.2853499","48,48,47,47,47,47,47,36,8,0,0,0,0","8","3"
"2024-10-05 07:22:45","0.002710937,0.04407182,0.1289355","21.82438,16.07074,37.29358,37.96276,46.85727,5.777917","6","0.4040498","39,39,38,38,38,38,38,38,35,21,1,0,0","10","4"
"2024-10-05 07:23:00","-0.0002752249,0.0337399,0.1262212","3.162776,24.46881,24.54681,27.85662,56.44948,7.493308","18","0.085","17,17,17,17,16,16,15,12,1,0,0,0,0","8","3"
"2024-10-05 07:23:16","0.002912513,0.03522389,0.1377454","13.14025,23.52735,25.87192,25.63194,51.32966,5.251337","29","0.28095","42,42,42,42,42,41,41,34,9,3,1,1,1","8","4"
"2024-10-05 07:23:30","0.002343802,0.04664518,0.1355101","14.6383,22.98081,26.61416,25.1371,50.14714,11.77175","12","0.4481998","48,48,48,48,47,47,47,47,41,9,0,0,0","9","3"
"2024-10-05 07:23:44","0.01288334,-0.0218943,0.1275914","20.64422,45.23569,8.299945,27.85778,-12.14906,-10.10281","17","0.16095","46,46,46,45,45,43,34,16,6,1,0,0,0","7","5"
"2024-10-05 07:23:56","-0.008274597,0.02873007,0.1388216","-12.54708,22.02392,27.03536,18.10798,58.09619,9.255889","9","0.2344","48,48,48,48,48,48,47,28,5,1,0,0,0","8","3"
"2024-10-05 07:24:11","0.008177662,0.0466899,0.1369957","15.30769,24.67704,24.25941,26.81558,48.29006,9.127745","17","0.4998497","44,44,44,44,44,44,43,40,38,29,16,2,2","10","3"
"2024-10-05 07:24:23","-0.0002668548,0.0003293157,0.1415461","-8.5151,26.72553,23.3017,27.204,37.6982,-7.867898","6","0.07010002","47,47,46,46,46,19,3,1,0,0,0,0,0","5","3"
"2024-10-05 07:24:36","-0.01018712,-0.02248766,0.1408816","4.182117,33.10771,10.10196,1.063827,58.64342,-90.70627","13","0.1593","47,47,47,47,46,41,28,5,2,0,0,0,0","7","4"
"2024-10-05 07:24:51","0.004564723,-0.02423887,0.1349162","6.039834,44.74144,-0.7060826,31.85611,21.23553,-25.05201","22","0.1484","44,44,44,43,43,41,22,7,5,2,1,0,0","6","4"
"2024-10-05 07:25:03","-0.01406266,0.03837591,0.1442893","-17.57909,17.9568,34.72163,30.28486,53.8197,-45.68202","4","0.3632999","43,43,43,43,43,43,43,42,25,7,1,0,0","9","8"
"2024-10-05 07:25:16","-0.002183805,-0.01448208,0.1362443","7.806154,36.38854,16.35687,18.80453,6.346462,0.3056957","14","0.18685","47,47,47,47,47,47,34,15,4,0,0,0,0","7","4"
"2024-10-05 07:25:28","0.01606042,-0.0387124,0.1211089","9.609505,44.5509,-3.062506,43.20934,35.24523,-44.06377","6","0.03805","21,21,19,19,17,13,8,1,1,1,0,0,0","6","10"
"2024-10-05 07:25:41","-0.008361049,0.03458623,0.1357942","0.7799043,17.31892,34.44645,26.26571,50.84337,17.19107","8","0.4160999","49,49,49,48,47,47,47,47,33,2,0,0,0","9","2"
"2024-10-05 07:25:57","-0.007449734,0.03570386,0.136134","12.8519,16.75016,35.19683,31.19644,52.4571,15.78692","26","0.4144999","46,46,45,45,44,44,43,40,27,10,8,2,0","9","3"
"2024-10-05 07:26:12","-0.003837708,0.03442308,0.1351692","16.54819,20.52353,30.28925,23.99552,48.04013,15.87261","22","0.5582498","47,47,47,47,47,47,47,47,40,26,10,2,0","10","4"
"2024-10-05 07:26:25","-0.003042122,0.01226253,0.1442761","-13.43588,26.36953,22.35103,20.22522,42.85639,-4.475718","11","0.1623","49,49,49,49,49,48,29,6,0,0,0,0,0","7","2"
"2024-10-05 07:26:38","-0.01057191,0.04093261,0.1327131","-1.939678,19.39686,31.81366,28.27703,54.07779,12.84542","8","0.4473498","38,38,38,38,37,37,37,36,33,26,10,2,1","10","3"
"2024-10-05 07:26:53","0.01273252,0.03429418,0.1252437","20.15701,14.38528,38.77486,33.88427,47.87928,20.20762","17","0.3416999","39,39,39,39,39,39,39,37,26,8,0,0,0","9","12"
"2024-10-05 07:27:09","-0.001602567,0.008974663,0.1447816","11.93217,31.67802,17.62538,22.37072,27.21807,4.080224","28","0.19155","47,47,47,47,47,45,36,16,4,0,0,0,0","7","4"
"2024-10-05 07:27:22","-0.009970429,0.05147839,0.1264058","0.6603697,21.3309,28.86902,28.88812,53.54916,10.99191","9","0.1277","14,14,14,14,14,13,13,11,11,8,5,1,0","10","2"
"2024-10-05 07:27:35","-0.00229069,-0.01518004,0.1420247","3.455542,47.9328,-11.83196,38.93447,61.26339,-66.88644","11","0.19175","47,47,47,47,46,46,40,17,2,0,0,0,0","7","4"
"2024-10-05 07:27:50","0.003777304,0.04997796,0.1388358","14.17739,23.45411,25.86905,25.96711,47.25824,-0.8013836","24","0.6488001","48,48,48,48,47,47,47,47,47,46,22,0,0","10","3"
"2024-10-05 07:28:03","-0.005380123,0.04028491,0.1297099","-0.9751173,18.95035,32.27005,26.53539,54.50958,14.46087","8","0.2962499","36,36,36,36,36,34,34,31,26,10,7,1,0","9","2"
"2024-10-05 07:28:16","0.009197913,0.02621118,0.1314656","2.471452,21.90084,27.54969,24.72339,57.45704,9.305691","14","0.32655","47,47,47,47,47,47,47,46,16,2,0,0,0","8","4"
"2024-10-05 07:28:30","-0.009781733,-0.008828797,0.1399255","21.46158,30.28665,18.53932,33.65582,34.77404,-27.24129","17","0.16855","47,47,47,46,46,45,29,10,2,0,0,0,0","7","4"
"2024-10-05 07:28:43","-0.009540949,0.02247278,0.1308843","-1.882082,21.04587,29.05662,25.12984,55.8896,11.78345","8","0.2050499","48,48,48,47,47,47,44,8,2,0,0,0,0","7","3"
"2024-10-05 07:29:00","-0.005525056,-0.03591558,0.1292797","6.317225,38.24358,4.654429,35.4622,49.66891,-51.02797","33","0.07320002","40,40,40,40,31,17,4,2,1,0,0,0,0","5","5"
"2024-10-05 07:29:13","-0.003255318,-0.02260033,0.1330891","18.44864,51.54916,-16.01904,40.93101,46.80556,-53.9096","11","0.07850001","28,27,26,26,23,21,17,9,4,1,1,1,0","7","4"
"2024-10-05 07:29:27","-0.009016925,0.03551245,0.1398085","12.26821,18.64778,33.01621,35.03574,48.46173,12.55963","16","0.31675","47,47,47,47,47,47,47,42,19,3,0,0,0","8","4"
"2024-10-05 07:29:40","-0.005886264,0.04455543,0.1356538","6.109441,20.09472,30.30964,28.29254,53.1333,10.34969","10","0.4499998","43,43,43,43,42,41,40,39,35,21,6,1,0","9","3"
"2024-10-05 07:29:53","0.005630767,0.0252131,0.1342015","15.10375,17.32766,33.9646,25.82975,53.8116,15.26587","11","0.2467","44,44,44,43,42,42,42,22,9,1,0,0,0","7","4"
"2024-10-05 07:30:05","-0.006549547,0.005441159,0.1377966","-4.743173,27.71079,20.86173,25.23891,39.80506,-4.610953","7","0.1205","47,47,47,47,47,42,4,0,0,0,0,0,0","6","4"
"2024-10-05 07:30:19","-0.002147027,0.03618902,0.1438514","11.30533,9.639281,42.33163,23.84929,47.77382,23.77995","16","0.2513","38,38,38,38,38,38,38,33,14,7,2,0,0","8","4"
"2024-10-05 07:30:32","0.0135165,0.02453254,0.1314766","7.286733,16.83722,35.48129,29.12862,72.37582,10.42018","11","0.32655","47,47,47,47,47,47,47,46,21,2,0,0,0","8","4"
"2024-10-05 07:30:49","-0.007758198,0.03134502,0.1380487","27.403,17.74883,34.25898,31.5491,44.32527,22.26752","31","0.2020999","46,46,46,46,46,46,44,12,0,0,0,0,0","7","4"
"2024-10-05 07:31:06","0.01308256,0.04736307,0.124979","3.986035,21.85976,27.45138,29.1553,54.00636,10.77471","28","0.4393999","49,49,49,49,49,47,47,47,40,3,0,0,0","9","2"
"2024-10-05 07:31:20","-0.004164159,-0.01082809,0.139251","13.94602,52.27282,-20.07985,29.13312,60.46508,-52.37423","18","0.2184999","47,47,47,47,47,46,38,13,2,0,0,0,0","7","4"
"2024-10-05 07:31:35","-0.009098324,0.0378524,0.1439123","8.859791,20.7221,30.15159,26.12566,40.12196,21.56597","19","0.3225","48,48,48,47,47,47,47,47,10,0,0,0,0","8","3"
"2024-10-05 07:31:47","-0.007660905,-0.02640481,0.1362551","-10.2662,44.4395,-8.936439,13.57207,66.59946,-83.27821","8","0.11095","47,47,47,47,46,40,21,4,0,0,0,0,0","6","4"
"2024-10-05 07:32:12","0.003648401,-0.02953913,0.1317715","1.86579,34.3304,18.62411,17.78933,6.163422,10.29169","19","0.11185","45,44,44,44,44,39,23,6,0,0,0,0,0","7","2"
"2024-10-05 07:32:26","-0.009964509,0.03269216,0.1343864","13.29436,23.73768,25.53144,24.55715,47.09353,3.106056","19","0.31185","47,47,47,47,47,47,47,40,1,0,0,0,0","8","4"
"2024-10-05 07:32:40","-0.00181428,0.02477787,0.1412789","7.507257,25.00739,23.45839,26.05111,46.02064,-8.111269","12","0.2034999","48,48,48,48,47,47,44,4,0,0,0,0,0","7","3"
"2024-10-05 07:32:55","0.004023532,0.04776475,0.1223714","4.931257,18.6181,32.36118,29.32859,53.65239,13.41548","24","0.2992999","35,35,35,35,35,32,32,31,22,10,2,0,0","9","2"
"2024-10-05 07:33:09","-0.001960265,0.004312508,0.1432605","-7.952803,27.1949,21.37213,24.37908,39.58309,-6.7453","14","0.09830003","49,49,48,48,48,27,1,0,0,0,0,0,0","6","2"
"2024-10-05 07:33:21","-0.009856176,0.01868757,0.1417246","-18.24251,21.45698,27.87347,16.75274,49.92125,2.332058","8","0.19155","48,48,48,48,47,45,39,5,2,2,0,0,0","7","2"
"2024-10-05 07:33:36","-0.01317346,0.03942546,0.1352371","5.583366,17.64427,33.65725,30.66333,52.87619,14.40037","17","0.3500999","38,38,38,37,37,37,37,36,31,13,3,0,0","9","3"
"2024-10-05 07:33:49","0.004348654,0.01846222,0.1324039","-0.07895302,21.83688,27.02321,19.51343,62.90185,10.80046","16","0.1877","48,47,47,47,47,47,40,9,1,0,0,0,0","7","3"
"2024-10-05 07:34:02","-0.004391979,0.03210684,0.1269346","-5.466877,19.45292,30.89608,23.93583,66.93946,10.02671","9","0.31025","48,48,48,47,47,47,47,43,8,1,0,0,0","8","3"
"2024-10-05 07:34:16","0.001904991,0.01957731,0.1356064","1.659656,19.95368,29.69756,23.73342,59.01036,9.829989","16","0.15165","41,41,41,41,41,40,25,1,0,0,0,0,0","7","10"
"2024-10-05 07:34:29","0.006029224,-0.05358642,0.1148417","2.70214,46.3818,-8.061291,41.68855,47.87785,-53.41008","12","0.0045","3,3,3,3,3,1,0,0,0,0,0,0,0","5","14"
"2024-10-05 07:34:42","-0.008752955,0.02250836,0.1372312","15.55206,22.13182,27.69712,26.84182,45.56316,11.18335","9","0.2777","47,47,47,47,47,47,45,36,6,1,0,0,0","8","4"
"2024-10-05 07:34:57","0.0006429094,-0.01399383,0.1425449","14.88419,30.07834,22.52377,24.16141,12.51106,-1.090211","19","0.17355","47,47,47,47,47,45,29,12,3,1,0,0,0","7","4"
"2024-10-05 07:35:10","-0.008173744,0.0406899,0.1348799","-4.613797,11.10051,40.47293,27.735,62.64691,14.49967","13","0.3072499","39,39,39,39,39,39,39,37,25,1,0,0,0","9","7"
"2024-10-05 07:35:22","-0.01364117,0.05346842,0.1195651","9.271972,14.70472,37.9864,33.4052,49.75354,18.95696","8","0.61485","47,47,47,47,47,47,47,47,46,34,7,1,1","10","4"
"2024-10-05 07:35:35","-0.008117523,-0.006632815,0.1412547","-0.06736561,21.96249,26.86352,-5.245589,48.30401,-102.769","9","0.17425","47,47,47,47,47,47,29,13,3,0,0,0,0","7","4"
"2024-10-05 07:35:52","-0.001722728,0.02471716,0.1314169","9.316659,19.94969,30.22138,28.01611,62.50649,10.27045","29","0.3891999","47,47,47,47,47,47,46,45,27,2,0,0,0","9","4"
"2024-10-05 07:36:05","0.007539302,0.0333363,0.1284328","-3.172324,20.27631,29.18962,27.0512,58.54482,10.55439","12","0.31735","49,49,49,48,47,47,47,47,13,1,1,0,0","8","2"
"2024-10-05 07:36:18","-0.0002897026,-0.00813622,0.1416476","-2.000988,33.25617,15.57862,33.66373,22.47852,-23.67813","12","0.2421","47,47,47,47,47,47,45,24,9,2,0,0,0","8","4"
"2024-10-05 07:36:30","-0.01165512,-0.04038219,0.1236295","12.90325,54.15723,-21.10225,42.40206,48.70463,-57.06759","8","0.05010001","44,43,43,39,28,15,4,3,1,1,1,0,0","5","4"
"2024-10-05 07:36:48","-0.008827587,0.0381082,0.1388445","11.59919,19.04986,31.59047,30.53378,47.44845,15.42998","37","0.3127","48,48,48,47,47,47,47,45,5,0,0,0,0","8","3"
"2024-10-05 07:37:01","-0.002171049,0.02973028,0.1399435","-0.2555073,11.11077,40.77248,28.83945,52.29794,19.21426","7","0.2803499","48,47,47,47,47,47,47,31,10,3,0,0,0","8","3"
"2024-10-05 07:37:15","0.005667735,-0.05216347,0.1070306","13.27659,39.29066,13.62952,23.61278,-3.041746,-4.017442","16","0.0154","5,5,5,5,4,2,1,1,1,0,0,0,0","5","13"
"2024-10-05 07:37:32","-0.003154764,0.03693254,0.1406124","8.108521,20.98334,28.29109,27.40156,49.35809,14.2392","31","0.3904499","48,48,48,47,47,47,47,46,25,6,0,0,0","9","3"
"2024-10-05 07:37:46","-0.00424153,0.00896475,0.1437494","34.89347,25.54684,24.07767,28.11917,36.38474,3.64141","16","0.1214","44,44,44,44,44,40,17,1,0,0,0,0,0","6","6"
"2024-10-05 07:37:58","0.01109027,0.02428183,0.1433026","14.57501,26.24127,21.10061,22.79556,45.42137,-6.267806","10","0.3945999","47,47,47,46,46,46,45,42,32,12,3,0,0","9","4"
"2024-10-05 07:38:11","-0.003303811,0.03525503,0.1273411","20.32244,18.49485,32.57673,33.50637,50.13969,12.57491","10","0.31955","46,46,46,46,46,46,46,45,8,1,0,0,0","8","4"
"2024-10-05 07:38:26","-0.01696224,0.02444707,0.1389325","-18.52439,16.19232,34.65034,22.06588,62.14576,6.111392","19","0.22085","45,45,45,45,45,45,44,25,9,0,0,0,0","8","6"
"2024-10-05 07:38:40","0.002859509,0.04583311,0.1230649","8.457346,17.47958,33.75329,33.99752,53.90499,12.12085","17","0.4491998","47,47,47,47,47,46,46,46,42,4,1,0,0","9","3"
"2024-10-05 07:38:52","0.006923351,0.03501286,0.1336701","10.30191,17.7859,32.73292,30.50818,50.528,16.34868","8","0.34265","47,47,47,47,47,47,47,47,12,2,0,0,0","8","4"
"2024-10-05 07:39:05","0.004100025,0.0332548,0.1356027","0.7465417,15.51475,35.73955,26.32351,47.62037,19.64881","8","0.3078","48,48,48,47,47,47,47,44,2,0,0,0,0","8","3"
"2024-10-05 07:39:21","0.00478525,0.02105127,0.1424861","-8.788189,14.79481,35.59465,21.65306,71.58045,6.434453","25","0.164","40,40,40,40,40,40,33,16,2,2,2,2,1","7","8"
"2024-10-05 07:39:36","-0.0008722544,-0.04722221,0.1209681","-2.609912,44.31044,-5.603153,37.15863,49.55007,-48.65483","24","0.0414","22,22,22,22,20,15,2,0,0,0,0,0,0","6","4"
"2024-10-05 07:39:48","0.01465885,-0.05086549,0.113108","5.175392,45.98173,-6.570815,43.08474,35.58987,-43.7201","6","0.00165","3,3,3,2,1,0,0,0,0,0,0,0,0","4","24"
"2024-10-05 07:40:01","-0.01559671,0.02979372,0.1285756","-7.143954,16.16419,34.93524,25.30707,55.05223,15.86064","8","0.3519999","48,48,48,48,47,47,47,44,25,2,0,0,0","9","3"
"2024-10-05 07:40:15","0.005525101,-0.0538488,0.1177444","11.36105,35.27663,16.33232,20.08632,6.455151,0.3120354","17","0.00415","11,10,9,7,2,1,1,0,0,0,0,0,0","4","4"
"2024-10-05 07:40:28","0.008118727,0.04148985,0.1296448","10.37959,20.95085,27.96536,30.60338,59.86433,7.762922","10","0.5355498","44,44,44,44,44,44,44,44,42,25,10,0,0","10","4"
"2024-10-05 07:40:45","-0.01804489,0.03463747,0.1389318","-12.96385,16.97297,33.38945,24.5977,58.50051,9.467509","34","0.3213","47,47,47,47,47,45,45,43,21,12,3,1,0","8","2"
"2024-10-05 07:40:59","-0.007625876,-0.006851614,0.1407426","11.01598,40.97756,-3.490085,8.668983,57.7723,-85.94201","14","0.15865","47,47,47,47,46,45,33,7,2,0,0,0,0","7","4"
"2024-10-05 07:41:14","0.0005468791,0.05134929,0.1268647","14.7716,17.62839,32.93308,33.90593,51.75069,12.70658","24","0.5521498","44,44,44,44,44,44,44,44,39,27,14,0,0","10","4"
"2024-10-05 07:41:28","0.0001213383,0.03338671,0.1366106","13.1611,10.24296,41.67616,28.60048,52.32108,21.48571","12","0.29215","44,44,44,44,44,44,43,40,14,0,0,0,0","8","7"
"2024-10-05 07:41:40","0.009959361,0.03413596,0.1330022","7.877947,19.2985,30.39438,31.2704,52.0379,13.29972","8","0.3045","47,47,47,47,47,47,47,37,2,0,0,0,0","8","4"
"2024-10-05 07:42:00","-0.0004874183,0.001294058,0.1417328","8.651295,44.49588,-9.319732,-1.214543,58.06781,-90.39082","45","0.09140003","47,47,47,46,44,25,7,0,0,0,0,0,0","6","4"
"2024-10-05 07:42:20","-0.006194598,0.04412358,0.1209465","5.608043,17.50784,33.10586,27.51234,64.33549,12.15116","46","0.3718499","40,40,40,40,40,40,40,37,31,5,2,1,1","9","6"
"2024-10-05 07:42:34","0.003324404,-0.04925605,0.1136249","15.63901,45.0526,-0.2256581,31.15908,11.93998,-18.74963","17","0.007","3,3,3,3,3,2,1,1,0,0,0,0,0","6","21"
"2024-10-05 07:42:48","0.007482216,0.03412341,0.1306407","13.80106,22.01195,26.31144,27.89781,54.94949,7.300279","17","0.2972999","36,36,36,36,36,35,33,31,18,7,4,1,0","8","6"
"2024-10-05 07:43:11","-0.007506324,0.03659666,0.1338311","0.206312,13.71131,37.81559,25.14101,48.43347,20.93855","8","0.2312","36,36,36,36,36,35,35,31,8,0,0,0,0","8","3"
"2024-10-05 07:43:23","-0.006467009,0.04344945,0.1357449","15.08303,17.91107,32.46974,30.74552,48.99969,16.68521","8","0.4211999","46,46,46,46,46,46,46,46,32,9,0,0,0","9","5"
"2024-10-05 07:43:38","-0.0131554,-0.05483349,0.1431678","2.933093,28.23122,18.91978,15.59163,36.6908,1.863123","20","0.019","45,45,41,22,6,3,0,0,0,0,0,0,0","3","4"
