"Timestamp","BTOffset","Init_Angles","GraspSteps","CumulativeReward","checkpointVisitedTimes","Vaild_CP","First_CP_Step"
"2024-10-04 16:20:36","0.0008685668,-0.01544444,0.14234","6.211861,35.57227,10.05048,32.21509,38.32928,-43.29491","9","0.2142999","47,47,47,47,47,47,37,20,4,0,0,0,0","7","4"
"2024-10-04 16:20:53","-0.001159887,-0.02671596,0.1380801","15.99559,29.52521,20.19194,13.5516,30.21254,-38.66188","30","0.09400002","39,39,38,38,36,33,12,3,0,0,0,0,0","6","4"
"2024-10-04 16:21:08","-0.006510483,-0.000964767,0.141631","15.70069,21.461,30.74291,24.9597,34.70907,-37.20958","21","0.271","47,47,47,47,47,47,44,35,17,5,1,0,0","8","4"
"2024-10-04 16:21:20","0.009571284,-0.02888833,0.1388475","11.75878,25.97403,25.8714,20.6181,27.0931,-50.62349","9","0.11545","47,46,46,46,45,41,21,3,2,0,0,0,0","6","4"
"2024-10-04 16:21:32","0.01593667,0.02834563,0.1415542","-10.88488,27.43263,21.37773,26.73192,41.99165,-36.30555","6","0.2106999","48,48,48,48,47,47,47,24,1,0,0,0,0","7","3"
"2024-10-04 16:21:45","0.001525395,-0.05048267,0.1229769","8.712606,44.04245,-3.629029,39.13146,44.2356,-67.67543","10","0.0102","2,1,1,1,1,1,1,1,1,0,0,0,0","1","18"
"2024-10-04 16:22:04","0.000535896,-0.05409266,0.1389303","4.922451,32.25866,13.21264,20.19614,44.30438,-49.91768","41","0.03350001","30,30,29,28,20,12,5,3,1,0,0,0,0","5","4"
"2024-10-04 16:22:18","-0.005111801,0.007970777,0.1432517","-6.08016,18.73665,32.10684,12.50141,48.64588,-23.39289","13","0.1483","47,47,47,47,47,43,19,5,0,0,0,0,0","6","4"
"2024-10-04 16:22:32","0.003005219,-0.03413117,0.1316565","8.255771,32.47703,16.07225,40.1179,32.61131,-43.61402","17","0.0884","44,44,43,43,41,29,17,8,1,0,0,0,0","6","4"
"2024-10-04 16:22:45","0.00282599,-0.01367249,0.1422019","-12.15833,35.81308,9.798575,17.58966,33.89226,-38.007","11","0.24855","48,47,47,47,46,46,41,26,10,3,2,0,0","8","3"
"2024-10-04 16:22:59","-0.007740309,-0.03083538,0.1291749","18.9189,29.66246,22.71952,16.26945,19.56133,-31.34193","18","0.1475","42,42,41,40,39,38,29,13,3,0,0,0,0","7","4"
"2024-10-04 16:23:12","0.01220686,-0.04611374,0.1363344","-2.868942,37.97336,5.918257,35.1464,36.3036,-49.95918","8","0.04120001","37,35,35,32,23,15,7,4,0,0,0,0,0","5","4"
"2024-10-04 16:23:26","-0.003905465,-0.01355489,0.1449041","-1.243616,29.60893,17.18481,12.80439,43.54966,-31.02087","15","0.2185499","47,47,47,47,47,46,39,22,8,1,1,0,0","7","4"
"2024-10-04 16:23:39","0.00119663,0.008364954,0.1437308","2.833282,22.28793,28.294,27.01465,43.92398,-26.09605","13","0.16815","47,47,47,47,47,46,28,6,0,0,0,0,0","7","4"
"2024-10-04 16:23:55","-0.0003688987,-0.02878067,0.1368448","-2.092566,35.2023,11.51121,31.50712,30.71836,-36.5863","25","0.12825","46,46,46,46,45,36,21,11,2,0,0,0,0","6","4"
"2024-10-04 16:24:08","0.01772008,-0.04981188,0.13613","0.1361331,35.49873,9.643854,36.52935,35.59427,-44.36965","10","0.05525","34,33,33,31,22,18,9,2,0,0,0,0,0","6","5"
"2024-10-04 16:24:27","0.006797219,-0.04546035,0.1357401","4.00844,31.12658,15.53752,19.39051,39.84684,-39.18589","41","0.02720001","44,44,44,36,18,7,1,0,0,0,0,0,0","4","4"
"2024-10-04 16:24:39","-0.004635463,-0.01751989,0.1360661","10.50562,31.94005,16.56646,23.67908,30.71475,-35.25608","10","0.1525","40,40,40,40,40,39,27,6,1,0,0,0,0","7","4"
"2024-10-04 16:24:53","-0.001435816,-0.03994577,0.1335258","23.47956,32.51052,14.56173,28.98017,35.88789,-48.72494","15","0.06710001","38,38,37,37,32,14,6,0,0,0,0,0,0","5","7"
"2024-10-04 16:25:09","0.01580318,-0.02780184,0.1290263","11.92767,48.87488,-4.401646,36.56599,9.136883,-49.96464","24","0.118","47,47,47,47,47,40,19,7,2,1,0,0,0","6","4"
"2024-10-04 16:25:22","-0.002478372,0.02333106,0.1358369","4.206304,15.19461,36.19091,13.6704,51.9458,-23.1105","10","0.18485","43,43,43,43,43,43,37,9,0,0,0,0,0","7","8"
"2024-10-04 16:25:32","0,0,0","0,0,0,0,0,0","0","0","0","0","0"
"2024-10-04 16:25:44","-0.002399107,-0.03579464,0.1355339","-4.220572,34.40313,10.54403,29.11674,42.5414,-47.68449","6","0.09380003","41,41,40,39,34,24,10,5,4,1,0,0,0","6","4"
"2024-10-04 16:25:56","-0.0064903,-0.00209933,0.1417519","-13.69149,21.47438,28.64679,18.51563,44.80256,-54.45842","7","0.27195","48,48,48,48,47,47,47,30,16,3,0,0,0","8","3"
"2024-10-04 16:26:10","-1.130626E-05,-0.03443782,0.1334623","0.8301407,30.53519,18.71303,18.55097,28.85491,-44.88316","14","0.12915","39,39,39,39,38,37,25,7,1,0,0,0,0","7","4"
"2024-10-04 16:26:22","-0.003432866,-0.01579125,0.1418649","5.781949,21.53782,29.14417,23.06298,41.87997,-31.75911","8","0.1831","47,47,47,47,47,45,35,11,3,0,0,0,0","7","4"
"2024-10-04 16:26:37","-0.009000479,-0.03940868,0.1429784","4.431146,31.14075,14.52706,2.707529,44.48948,-37.03477","21","0.11595","47,47,47,47,46,40,17,3,2,0,0,0,0","6","4"
"2024-10-04 16:26:51","-0.0008373566,-0.00759875,0.1416698","4.179753,19.76813,33.30744,21.30981,29.52054,-45.00877","16","0.2014","48,47,47,47,47,46,45,20,4,3,0,0,0","7","3"
"2024-10-04 16:27:07","0.01115753,-0.03612927,0.1410719","13.13449,29.04642,17.88798,22.36407,43.61316,-35.3491","26","0.0627","45,45,45,45,39,10,0,0,0,0,0,0,0","5","4"
"2024-10-04 16:27:21","0.001604788,-0.01924206,0.1338562","4.175723,37.08954,8.34129,25.87389,32.22163,-52.38725","15","0.1143","45,45,45,45,45,36,14,0,0,0,0,0,0","6","4"
"2024-10-04 16:27:34","0.007178404,-0.04948382,0.124006","-6.039494,38.0105,3.888649,31.29337,50.8507,-69.04181","10","0.01795","13,13,11,10,7,4,1,1,0,0,0,0,0","5","6"
"2024-10-04 16:27:47","-0.0003458234,-0.01935044,0.1389364","14.62646,28.00411,23.24549,22.56955,23.46882,-34.70256","13","0.118","47,47,47,47,47,40,15,0,0,0,0,0,0","6","4"
"2024-10-04 16:27:59","0.003732688,-0.02303571,0.1418088","-1.784484,26.775,21.63613,10.14537,39.23415,-41.52847","7","0.137","47,47,47,47,46,38,25,5,2,0,0,0,0","7","4"
"2024-10-04 16:28:12","-0.001382263,-0.02443103,0.1449438","2.307562,29.48058,16.35402,8.640651,46.95331,-33.06999","8","0.12095","47,47,47,47,46,41,16,2,0,0,0,0,0","6","4"
"2024-10-04 16:28:26","-0.001489181,-0.04302259,0.1332362","9.894955,32.06959,14.3326,39.36167,43.21597,-48.38815","16","0.03385001","46,46,46,40,25,10,1,0,0,0,0,0,0","5","4"
"2024-10-04 16:28:36","0,0,0","0,0,0,0,0,0","0","0","0","0","0"
"2024-10-04 16:28:52","-0.0006492923,-0.007867693,0.1398721","10.54473,20.84238,29.53208,18.19855,42.83261,-28.66286","26","0.1931999","48,48,47,47,47,47,39,15,0,0,0,0,0","7","3"
"2024-10-04 16:29:06","-0.003391291,-0.01715881,0.1370572","13.6897,27.97159,19.61742,25.2026,47.16051,-51.44971","19","0.10045","45,45,45,45,44,29,12,1,0,0,0,0,0","6","4"
"2024-10-04 16:29:20","0.004259115,-0.02976648,0.1339041","-1.848766,22.49403,27.76756,35.43979,44.15298,-60.7787","16","0.14775","47,47,47,47,45,39,24,2,1,1,0,0,0","7","4"
"2024-10-04 16:29:35","0.01615759,-0.03889167,0.1443506","4.217161,29.82372,16.32769,25.62564,41.21345,-41.94447","20","0.09765002","47,47,47,46,45,31,5,3,1,0,0,0,0","6","4"
"2024-10-04 16:29:48","-0.001278675,-0.01405673,0.1428981","11.43491,21.24701,30.11046,37.90729,37.85881,-53.73508","8","0.1784","47,47,47,47,47,46,34,11,2,0,0,0,0","7","4"
"2024-10-04 16:29:58","0,0,0","0,0,0,0,0,0","0","0","0","0","0"
"2024-10-04 16:30:08","0,0,0","0,0,0,0,0,0","0","0","0","0","0"
"2024-10-04 16:30:25","-0.003225138,-0.03392397,0.1302229","1.540125,27.25594,21.197,33.50097,44.51179,-61.12206","31","0.08755001","42,42,41,41,37,29,9,3,1,0,0,0,0","6","5"
"2024-10-04 16:30:39","-0.001196841,-0.02513836,0.1323673","2.100459,39.01454,3.134399,24.83502,42.80912,-45.13986","15","0.10685","47,47,47,47,44,31,3,1,0,0,0,0,0","6","4"
"2024-10-04 16:30:49","0,0,0","0,0,0,0,0,0","0","0","0","0","0"
"2024-10-04 16:31:09","0.003179369,-0.02093604,0.1412888","-0.6453716,26.83417,23.046,34.63558,30.76377,-42.09735","45","0.1568","47,47,47,47,47,46,22,4,1,1,0,0,0","6","4"
"2024-10-04 16:31:25","-0.005157433,-0.02389918,0.1342394","13.96826,29.25552,18.11482,30.05838,40.60335,-56.27168","27","0.10355","47,47,47,47,45,32,7,0,0,0,0,0,0","6","4"
"2024-10-04 16:31:40","0.01902098,-0.0483645,0.1197512","2.194678,49.49118,-13.31544,38.77859,45.33614,-65.26048","17","0.03270001","17,17,17,17,16,7,3,3,1,1,1,1,0","5","9"
"2024-10-04 16:31:53","-0.004322905,-0.03029062,0.1435726","7.996938,21.91901,27.58101,12.06567,43.51698,-37.72764","7","0.10185","47,47,47,47,44,29,11,4,1,0,0,0,0","6","4"
"2024-10-04 16:32:06","0.005394353,-0.02028478,0.1401868","15.78528,28.74562,18.75989,22.39964,36.7669,-40.41666","14","0.1189","47,47,47,47,46,42,21,2,0,0,0,0,0","6","4"
"2024-10-04 16:32:20","0.005513611,-0.03796015,0.1323874","-6.532605,30.55174,17.80284,38.83194,30.10985,-52.27246","17","0.11075","43,43,43,43,43,37,14,4,1,0,0,0,0","6","4"
"2024-10-04 16:32:35","0.007741031,-0.03353994,0.1391959","6.685697,35.57778,8.60601,23.32745,37.56593,-31.1584","17","0.09365002","46,46,46,46,44,25,3,0,0,0,0,0,0","6","4"
"2024-10-04 16:32:48","0.009537908,-0.03209626,0.1395655","7.475939,33.11894,11.71889,15.1179,40.55946,-29.33298","12","0.06275","38,38,38,37,27,16,4,2,1,1,1,0,0","5","4"
"2024-10-04 16:32:58","0,0,0","0,0,0,0,0,0","0","0","0","0","0"
"2024-10-04 16:33:12","0.007009142,-0.04070145,0.1356178","-7.461371,36.55294,6.256393,25.59239,43.65523,-54.15559","17","0.1259","39,39,38,37,34,33,21,9,5,2,1,0,0","7","4"
"2024-10-04 16:33:27","-0.0004899118,-0.003406821,0.1381363","15.02224,34.89096,9.347836,15.02052,41.16243,-46.28802","20","0.20075","47,47,47,47,46,46,44,22,8,1,0,0,0","7","4"
"2024-10-04 16:33:41","-0.002277443,-0.04031076,0.1234714","18.86751,42.98589,-1.085946,37.03828,33.47467,-49.27914","18","0.1037","43,43,43,43,42,32,8,3,1,0,0,0,0","6","8"
"2024-10-04 16:33:59","-0.006588872,0.01657667,0.1416261","-1.95931,16.11826,35.02689,23.11219,50.79116,-34.27769","32","0.18795","47,47,47,47,47,46,37,17,2,0,0,0,0","7","4"
"2024-10-04 16:34:09","0,0,0","0,0,0,0,0,0","0","0","0","0","0"
"2024-10-04 16:34:19","-0.008181912,-0.04391164,0.1379205","10.07393,30.8989,15.5222,16.06667,39.21273,-28.48395","50","0.0494","41,41,41,39,31,11,1,0,0,0,0,0,0","5","4"
"2024-10-04 16:34:36","-0.00708094,-0.00879365,0.1428834","5.531693,21.83017,27.4232,16.28485,44.54382,-23.34685","30","0.2020999","48,47,47,47,47,47,44,11,3,1,0,0,0","7","3"
"2024-10-04 16:34:49","-0.002844649,0.001560503,0.1416199","-7.984803,18.5502,32.95925,34.70216,47.1903,-40.83578","8","0.1266","47,47,47,47,47,42,9,0,0,0,0,0,0","6","4"
"2024-10-04 16:35:05","-0.0008987593,-0.01032279,0.1391859","-10.49555,30.49058,20.97733,18.23308,17.17171,-22.13816","30","0.2140499","44,44,43,43,43,43,39,21,10,6,2,1,0","7","3"
"2024-10-04 16:35:18","0.00179035,-0.02630723,0.1417713","4.04672,21.64669,28.17105,24.92532,41.07407,-51.76134","9","0.14455","46,46,46,46,45,44,27,9,0,0,0,0,0","7","5"
"2024-10-04 16:35:32","0.0007614729,0.00819963,0.1387771","8.597839,29.77187,15.38473,10.48623,49.00404,-50.99353","18","0.1478","47,47,47,47,47,46,27,5,1,0,0,0,0","7","4"
"2024-10-04 16:35:46","-0.005387104,-0.03006628,0.1399171","20.57079,26.06,21.94904,21.355,40.4676,-32.3409","13","0.058","44,44,44,44,38,20,4,2,2,1,1,0,0","5","4"
"2024-10-04 16:36:00","-0.008682211,-0.02709895,0.1404992","13.83572,35.38016,7.671831,21.03873,43.35384,-48.64681","16","0.0654","43,43,43,41,39,19,5,1,1,1,0,0,0","5","4"
"2024-10-04 16:36:17","0.005027553,-0.02292403,0.1323484","4.484621,32.52659,16.19551,39.14128,22.76591,-54.11435","32","0.14625","47,47,47,47,47,39,22,6,3,2,0,0,0","6","4"
"2024-10-04 16:36:31","-0.004462616,-0.02276568,0.1399055","6.863303,29.96074,15.74869,16.08201,44.87663,-54.23293","16","0.1047","47,47,47,47,46,30,10,2,0,0,0,0,0","6","4"
"2024-10-04 16:36:41","0,0,0","0,0,0,0,0,0","0","0","0","0","0"
"2024-10-04 16:36:52","-0.002454232,-0.03553431,0.1381517","6.569936,29.69628,18.84595,37.27763,29.13164,-43.44419","50","0.08555001","45,45,45,44,40,29,12,1,0,0,0,0,0","6","4"
"2024-10-04 16:37:09","0.001964275,-0.03838281,0.1336838","8.515914,39.852,2.407246,33.48207,36.75805,-42.82649","30","0.03640001","27,27,27,26,25,11,2,0,0,0,0,0,0","5","4"
"2024-10-04 16:37:23","-0.006303661,-0.01463662,0.1424805","7.630221,25.29624,21.16184,3.159046,51.07342,-30.65065","19","0.10095","47,47,47,47,46,32,10,0,0,0,0,0,0","6","4"
"2024-10-04 16:37:36","0.003810315,-0.02744925,0.1363857","-6.722938,26.26376,21.63863,33.2279,45.26397,-67.74755","11","0.10595","47,47,47,47,46,29,6,1,0,0,0,0,0","6","4"
"2024-10-04 16:37:49","0.001373219,-0.0327062,0.1331248","19.13272,34.90739,11.63935,28.0205,27.55355,-38.81032","11","0.08630002","46,46,45,44,39,25,6,1,0,0,0,0,0","6","4"
"2024-10-04 16:38:02","-0.0001264112,-0.02560098,0.1400326","-12.4303,27.3145,20.06874,26.71826,42.66992,-51.18251","10","0.11775","47,47,47,47,46,37,13,2,1,0,0,0,0","6","4"
"2024-10-04 16:38:17","0.00505897,-0.03026483,0.1429116","9.099347,32.13233,11.83241,5.849831,46.33284,-43.67313","22","0.06189999","47,47,47,46,36,22,2,2,0,0,0,0,0","5","4"
"2024-10-04 16:38:37","0.01320144,-0.04910481,0.1283487","8.811761,31.1952,14.71463,25.515,39.18437,-38.11175","44","0.05489999","29,29,28,27,25,22,8,2,0,0,0,0,0","6","4"
"2024-10-04 16:38:53","0.01772689,-0.03783387,0.1372504","-8.76168,37.90817,3.304344,31.13497,46.69527,-65.37344","7","0.03390001","29,28,28,26,19,9,0,0,0,0,0,0,0","5","4"
"2024-10-04 16:39:06","0.01484784,-0.0190067,0.1385266","6.443593,31.03421,15.026,54.58044,46.39925,-59.62376","14","0.11525","46,46,46,46,46,37,11,2,0,0,0,0,0","6","4"
"2024-10-04 16:39:24","-3.02624E-05,-0.05413978,0.1333274","-9.096577,44.59863,-7.587105,27.97985,48.95252,-34.9796","36","0.0008","4,4,3,1,1,0,0,0,0,0,0,0,0","3","15"
"2024-10-04 16:39:38","-0.007999688,-0.03154365,0.1356041","11.85971,28.58907,19.71258,21.78296,32.88476,-49.96253","17","0.0618","46,46,46,46,39,16,1,1,0,0,0,0,0","5","4"
"2024-10-04 16:39:59","-0.00493427,-0.002867989,0.138799","-7.052033,23.11231,25.65663,19.63302,42.68335,-24.84535","48","0.1893","48,48,48,47,47,46,39,14,1,0,0,0,0","7","3"
"2024-10-04 16:40:15","0.004702761,-0.02161907,0.1429317","-3.434932,26.69039,21.26582,29.85788,39.21962,-51.94602","29","0.1004","41,41,39,38,38,34,18,3,0,0,0,0,0","6","4"
"2024-10-04 16:40:33","0.003201792,-0.01925137,0.1439556","4.7404,27.54135,19.23483,33.33937,44.45488,-65.97479","36","0.1824","47,47,47,47,47,44,35,7,0,0,0,0,0","7","4"
"2024-10-04 16:40:48","0.002859052,-0.03020639,0.1312604","4.067622,22.58952,26.85668,33.01498,47.18419,-61.79708","19","0.0465","36,36,35,34,28,18,3,1,1,1,1,1,1","5","4"
"2024-10-04 16:41:04","0.009038391,-0.03001075,0.1420096","-2.269193,29.83964,15.4582,31.88817,45.09243,-59.30903","28","0.10925","46,46,46,46,46,26,13,1,0,0,0,0,0","6","5"
"2024-10-04 16:41:20","-0.006837413,-0.04484421,0.1394571","2.831965,33.11382,10.53476,21.16582,48.04985,-50.16227","25","0.04935","43,43,42,40,29,8,1,0,0,0,0,0,0","5","4"
"2024-10-04 16:41:38","-0.005363312,-0.02889995,0.1391966","10.93515,29.41784,16.15,24.39954,45.19437,-49.87891","34","0.08690004","45,45,45,45,38,24,6,3,0,0,0,0,0","6","4"
"2024-10-04 16:41:57","0.003858843,-0.02757578,0.1402401","-7.108274,26.25415,21.09597,20.57842,42.95784,-39.05494","40","0.11925","47,47,47,47,47,43,13,2,1,0,0,0,0","6","4"
"2024-10-04 16:42:12","0.0125181,-0.03649253,0.1409827","-7.61636,32.38208,11.04644,33.32014,50.98859,-63.62679","23","0.05335","46,46,46,45,33,7,1,1,1,1,0,0,0","5","4"
"2024-10-04 16:42:31","-0.001312441,-0.01260418,0.1429548","-3.580309,21.00496,27.70525,10.08302,47.02685,-45.5097","43","0.1514","47,47,47,47,47,46,30,8,1,0,0,0,0","7","4"
"2024-10-04 16:42:44","0.002176121,-0.02521344,0.1303806","11.50328,34.22943,16.29405,36.07682,10.53044,-40.49193","11","0.081","45,45,45,45,42,27,4,0,0,0,0,0,0","6","4"
"2024-10-04 16:42:54","0,0,0","0,0,0,0,0,0","0","0","0","0","0"
"2024-10-04 16:43:10","-0.008296452,-0.02656094,0.1442906","12.12451,36.71067,4.070001,19.09983,51.19332,-43.05128","21","0.07800002","47,47,47,47,47,15,2,0,0,0,0,0,0","5","4"
"2024-10-04 16:43:29","0.002843768,0.02410338,0.1426321","-0.3840278,16.08754,34.14123,15.05223,48.29686,-40.4634","44","0.2652999","47,47,47,47,47,47,47,22,3,0,0,0,0","7","4"
"2024-10-04 16:43:42","0.009935237,-0.03922982,0.1288163","4.732708,32.92803,11.87978,34.39373,40.51049,-60.7851","11","0.08750001","46,46,46,45,42,31,16,8,3,1,0,0,0","6","4"
"2024-10-04 16:43:56","-0.002324365,-0.02230715,0.1408262","-1.341034,32.93339,11.35176,36.16876,49.81055,-50.82798","16","0.1215","47,47,47,47,46,41,19,5,0,0,0,0,0","6","4"
"2024-10-04 16:44:09","0.001947707,-0.03895538,0.1259531","14.7919,37.24836,8.187863,24.62764,26.50458,-42.97255","8","0.09340002","24,24,24,23,23,22,19,8,3,1,0,0,0","7","24"
"2024-10-04 16:44:27","0.01174406,-0.04026105,0.13773","1.467184,24.53586,23.4591,27.63904,41.66822,-57.95499","38","0.0622","44,44,44,44,33,11,0,0,0,0,0,0,0","5","4"
"2024-10-04 16:44:37","0,0,0","0,0,0,0,0,0","0","0","0","0","0"
"2024-10-04 16:44:57","0.001383497,0.006446395,0.1447796","3.893094,19.537,29.07997,7.048446,48.00474,-32.06248","43","0.1275501","47,47,47,47,47,37,11,0,0,0,0,0,0","6","4"
"2024-10-04 16:45:08","0.008508561,-0.01538285,0.1418638","-9.223206,18.56731,30.14574,-1.861764,51.37905,-34.52737","5","0.1876999","47,47,47,47,47,46,25,7,1,0,0,0,0","7","4"
"2024-10-04 16:45:27","0.008848056,-0.03266751,0.1339382","12.39973,33.30463,11.79451,38.06124,37.13908,-33.15604","39","0.0617","47,47,47,47,39,15,5,1,0,0,0,0,0","5","4"
"2024-10-04 16:45:42","-0.002563616,0.001474057,0.1441114","0.3309036,17.17409,32.30219,14.08197,51.55767,-22.23702","21","0.11575","43,43,43,43,43,41,13,1,0,0,0,0,0","6","8"
"2024-10-04 16:45:57","0.009262775,-0.03453416,0.1411824","-0.4844917,29.14621,16.57948,12.51341,40.59613,-25.47226","20","0.04150001","47,47,47,43,27,6,1,1,0,0,0,0,0","5","4"
"2024-10-04 16:46:10","-0.005843934,-0.02795433,0.1384408","13.28013,28.59742,20.12447,34.76231,27.4979,-43.28405","10","0.0618","46,46,46,46,37,15,3,0,0,0,0,0,0","5","4"
"2024-10-04 16:46:23","-0.01479543,-0.04459931,0.1215608","11.28163,34.93348,12.83511,25.39345,20.92953,-47.25665","14","0.00675","6,6,5,5,4,1,0,0,0,0,0,0,0","5","12"
"2024-10-04 16:16:47","0.004309624,-0.01060958,0.1411011","9.130124,31.6497,15.29186,38.1542,55.61586,-77.96693","40","0.1969499","47,47,47,47,47,46,42,20,6,1,0,0,0","7","4"
"2024-10-04 16:17:02","-0.009886742,-0.04329949,0.1381889","7.349291,30.89403,17.3414,2.594672,35.21575,-47.96153","21","0.07920001","36,36,35,34,34,24,7,3,2,1,0,0,0","6","4"
"2024-10-04 16:17:16","0.004693545,-0.0371607,0.1433868","7.818369,34.08702,11.14977,19.98705,42.3149,-47.3693","18","0.10405","47,47,47,47,41,31,19,8,3,0,0,0,0","6","4"
"2024-10-04 16:17:29","-0.004302528,-0.02034554,0.1381134","3.803487,32.08212,15.36357,30.51056,38.70154,-46.99216","10","0.1238001","47,47,47,47,47,34,20,5,0,0,0,0,0","6","4"
"2024-10-04 16:17:41","-0.01125089,0.0290884,0.1447625","0.9938417,23.17447,26.94632,26.4953,49.10593,-29.37502","7","0.28855","47,47,47,46,46,46,46,36,14,2,2,1,0","8","3"
"2024-10-04 16:18:01","0.0005215174,-0.01595781,0.1394373","9.571336,29.78636,19.0439,33.45657,37.94113,-45.4507","45","0.17965","47,47,47,47,47,47,31,14,2,1,0,0,0","7","4"
"2024-10-04 16:18:15","0.00316888,-0.02776189,0.1392519","6.559946,28.57201,20.08356,21.39854,38.32785,-43.50099","16","0.1656","43,43,43,43,43,42,29,5,2,0,0,0,0","7","4"
"2024-10-04 16:18:27","0.0159663,-0.03652086,0.1424692","1.363384,25.42561,20.91269,24.45405,61.59992,-68.01019","5","0.0501","36,35,35,34,31,13,7,3,3,2,0,0,0","5","4"
"2024-10-04 16:18:40","0.002261947,0.009912461,0.1421795","8.715297,14.8646,37.12123,12.11656,51.081,-22.58603","12","0.17895","47,47,47,47,47,45,31,5,0,0,0,0,0","7","4"
"2024-10-04 16:18:53","0.001976624,-0.02622483,0.1440246","7.882882,27.93861,19.44664,4.290206,48.00605,-23.3855","14","0.1509","42,42,42,41,39,37,25,9,5,3,0,0,0","7","4"
"2024-10-04 16:19:08","-0.0107297,-0.008986128,0.1376357","5.124766,22.42986,27.34525,21.37977,54.995,-72.2346","17","0.2318","47,47,47,47,47,47,44,26,7,0,0,0,0","8","4"
"2024-10-04 16:19:26","0.005201449,0.002561174,0.1428213","21.67138,16.44398,34.82396,20.53137,57.84864,-13.77904","37","0.0722","47,47,47,47,46,24,6,0,0,0,0,0,0","6","4"
"2024-10-04 16:19:40","0.004259036,-0.0167652,0.139033","5.860619,38.12865,5.735937,43.15961,45.29736,-59.31968","15","0.15285","46,46,46,46,45,43,29,8,0,0,0,0,0","7","4"
"2024-10-04 16:19:53","0.007287138,-0.0182589,0.1423176","8.240585,25.92594,24.80059,24.15869,32.54005,-27.20786","11","0.16975","43,43,43,43,42,40,28,7,5,3,1,0,0","7","4"
"2024-10-04 16:20:06","-0.0005976763,0.05462107,0.1211547","-2.561219,17.28196,33.38516,1.586705,59.51468,-15.82993","15","0.5220497","39,39,39,39,39,39,39,38,38,33,19,0,0","10","11"
"2024-10-04 16:20:19","-0.002618801,-0.04665579,0.134502","7.234928,29.33559,18.41493,25.77369,40.01015,-40.61851","9","0.04530001","42,42,42,41,25,13,8,4,3,0,0,0,0","5","4"
"2024-10-04 16:20:38","-0.008922264,-0.04174356,0.1437365","2.144792,37.89754,4.852356,28.83426,43.72609,-55.05288","42","0.1107","46,46,46,46,45,37,22,7,3,1,0,0,0","6","4"
"2024-10-04 16:20:53","0.00534861,-0.0273703,0.1326243","4.49285,34.00995,12.91435,38.0372,35.72096,-39.43302","19","0.1117","45,45,45,45,44,38,12,2,0,0,0,0,0","6","4"
"2024-10-04 16:21:06","-0.0005401112,-0.03732482,0.1307253","9.110661,26.83789,22.84029,36.61076,40.33085,-45.90745","11","0.04265001","36,36,34,33,27,17,8,3,2,0,0,0,0","5","5"
"2024-10-04 16:21:22","-0.003569284,-0.02857969,0.133805","16.25583,41.47596,0.09539314,21.17445,41.7072,-41.11692","26","0.1199","44,44,44,44,43,34,22,6,0,0,0,0,0","6","4"
"2024-10-04 16:21:35","-0.004188902,0.003921352,0.1431243","9.259722,18.42714,31.82508,4.902006,53.69289,-23.0979","14","0.19185","47,47,47,47,46,43,38,18,7,0,0,0,0","7","4"
"2024-10-04 16:21:45","0,0,0","0,0,0,0,0,0","0","0","0","0","0"
"2024-10-04 16:22:05","0.008976816,-0.03929909,0.1340317","13.85243,32.27468,14.86321,33.77982,36.97492,-52.5253","41","0.05145001","36,36,36,34,24,13,7,4,2,1,0,0,0","5","4"
"2024-10-04 16:22:18","0.006797563,-0.03429686,0.1353084","-3.1485,39.2776,3.968553,30.1486,36.88822,-35.70204","11","0.118","47,47,47,47,47,40,22,9,0,0,0,0,0","6","4"
"2024-10-04 16:22:35","-0.008329001,-0.03947079,0.1416092","0.431111,28.85637,18.67275,13.46426,42.19804,-31.26164","33","0.08340002","39,38,38,37,32,21,14,6,2,0,0,0,0","6","4"
"2024-10-04 16:22:47","0.002583426,-0.02981815,0.1353393","-3.231582,33.85957,12.14113,38.01919,43.14293,-43.37076","7","0.09115002","41,41,41,40,38,26,13,1,0,0,0,0,0","6","4"
"2024-10-04 16:23:01","-0.01382401,0.02900307,0.1445302","0.3639812,16.23387,35.58175,21.14494,50.82341,-24.10645","13","0.26075","42,42,42,42,41,41,41,30,11,3,0,0,0","8","4"
"2024-10-04 16:23:18","-0.0007994194,-0.03648738,0.1341369","20.3299,35.43339,9.80582,34.73296,39.13145,-49.66619","31","0.11345","41,41,41,40,39,35,19,7,1,1,0,0,0","6","8"
"2024-10-04 16:23:33","-0.004642597,-0.009711397,0.1386441","19.80258,25.82739,22.58601,24.90451,47.16678,-40.43728","25","0.2523","46,46,46,45,45,45,42,28,9,3,0,0,0","8","4"
"2024-10-04 16:23:46","-0.001571936,0.001458543,0.1444874","6.574014,17.56745,33.31705,8.348493,48.18764,-38.65191","9","0.114","46,46,46,46,46,40,16,0,0,0,0,0,0","6","4"
"2024-10-04 16:23:59","-0.002888714,-0.008679748,0.1449572","8.898277,27.65852,20.65236,17.16914,39.58129,-32.75275","13","0.2365","47,47,47,47,46,45,41,28,14,6,2,0,0","8","4"
"2024-10-04 16:24:17","0.0103635,-0.05123886,0.1244409","1.899052,36.4271,10.94684,29.52716,23.95305,-40.83108","36","0.06229999","32,32,32,31,29,22,11,5,1,0,0,0,0","6","4"
